surah,ayah,mushaf_page,audio_file,start_ms,end_ms
46,31,506,khatma/506.mp3,56880,77540
46,32,506,khatma/506.mp3,77540,98240
46,33,506,khatma/506.mp3,98240,124920
46,34,506,khatma/506.mp3,124920,149440
46,35,506,khatma/506.mp3,149440,
47,1,507,khatma/507.mp3,11620,18720
47,2,507,khatma/507.mp3,18720,49580
47,3,507,khatma/507.mp3,49580,68360
47,4,507,khatma/507.mp3,68360,112920
47,5,507,khatma/507.mp3,112920,117340
47,6,507,khatma/507.mp3,117340,125500
47,7,507,khatma/507.mp3,125500,136080
47,8,507,khatma/507.mp3,136080,142820
47,9,507,khatma/507.mp3,142820,152480
47,10,507,khatma/507.mp3,152480,168920
47,11,507,khatma/507.mp3,168920,
47,12,508,khatma/508.mp3,0,27640
47,13,508,khatma/508.mp3,27640,40900
47,14,508,khatma/508.mp3,40900,56100
47,15,508,khatma/508.mp3,56100,112720
47,16,508,khatma/508.mp3,112720,142520
47,17,508,khatma/508.mp3,142520,148760
47,18,508,khatma/508.mp3,148760,171400
47,19,508,khatma/508.mp3,171400,
47,30,510,khatma/510.mp3,1320,21160
47,31,510,khatma/510.mp3,21160,30560
47,32,510,khatma/510.mp3,30560,60080
47,33,510,khatma/510.mp3,60080,71120
47,34,510,khatma/510.mp3,71120,84740
47,35,510,khatma/510.mp3,84740,98660
47,36,510,khatma/510.mp3,98660,114420
47,37,510,khatma/510.mp3,114420,128760
47,38,510,khatma/510.mp3,128760,
48,1,511,khatma/511.mp3,10440,15600
48,2,511,khatma/511.mp3,15600,37940
48,3,511,khatma/511.mp3,37940,42620
48,4,511,khatma/511.mp3,42620,66320
48,5,511,khatma/511.mp3,66320,89780
48,6,511,khatma/511.mp3,89780,126460
48,7,511,khatma/511.mp3,126460,136980
48,8,511,khatma/511.mp3,136980,145080
48,9,511,khatma/511.mp3,145080,
48,10,512,khatma/512.mp3,0,27680
48,11,512,khatma/512.mp3,27680,65880
48,12,512,khatma/512.mp3,65880,97820
48,13,512,khatma/512.mp3,97820,109000
48,14,512,khatma/512.mp3,109000,128740
48,15,512,khatma/512.mp3,128740,
48,16,513,khatma/513.mp3,1220,32960
48,17,513,khatma/513.mp3,32960,61020
48,18,513,khatma/513.mp3,61020,86100
48,19,513,khatma/513.mp3,86100,96540
48,20,513,khatma/513.mp3,96540,125540
48,21,513,khatma/513.mp3,125540,138900
48,22,513,khatma/513.mp3,138900,152760
48,23,513,khatma/513.mp3,152760,
48,24,514,khatma/514.mp3,1420,21380
48,25,514,khatma/514.mp3,21380,71660
48,26,514,khatma/514.mp3,71660,105980
48,27,514,khatma/514.mp3,105980,136520
48,28,514,khatma/514.mp3,136520,
48,29,515,khatma/515.mp3,6120,13840
49,1,515,khatma/515.mp3,13840,28620
49,2,515,khatma/515.mp3,28620,57240
49,3,515,khatma/515.mp3,57240,79000
49,4,515,khatma/515.mp3,79000,
49,5,516,khatma/516.mp3,0,14520
49,6,516,khatma/516.mp3,14520,40760
49,7,516,khatma/516.mp3,40760,78320
49,8,516,khatma/516.mp3,78320,85800
49,9,516,khatma/516.mp3,85800,124780
49,10,516,khatma/516.mp3,124780,144200
49,11,516,khatma/516.mp3,144200,
49,12,517,khatma/517.mp3,3320,39740
49,13,517,khatma/517.mp3,39740,75280
49,14,517,khatma/517.mp3,75280,108900
49,15,517,khatma/517.mp3,108900,134540
49,16,517,khatma/517.mp3,134540,151120
49,17,517,khatma/517.mp3,151120,195320
49,18,517,khatma/517.mp3,195320,
50,1,518,khatma/518.mp3,0,16920
50,2,518,khatma/518.mp3,16920,33900
50,3,518,khatma/518.mp3,33900,42140
50,4,518,khatma/518.mp3,42140,53200
50,5,518,khatma/518.mp3,53200,65540
50,6,518,khatma/518.mp3,65540,82860
50,7,518,khatma/518.mp3,82860,104600
50,8,518,khatma/518.mp3,104600,109280
50,9,518,khatma/518.mp3,109280,127080
50,10,518,khatma/518.mp3,127080,133740
50,11,518,khatma/518.mp3,133740,148080
50,12,518,khatma/518.mp3,148080,156120
50,13,518,khatma/518.mp3,156120,162480
50,14,518,khatma/518.mp3,162480,184820
50,15,518,khatma/518.mp3,184820,
50,16,519,khatma/519.mp3,0,13980
50,17,519,khatma/519.mp3,13980,22200
50,18,519,khatma/519.mp3,22200,31560
50,19,519,khatma/519.mp3,31560,41240
50,20,519,khatma/519.mp3,41240,49680
50,21,519,khatma/519.mp3,49680,59580
50,22,519,khatma/519.mp3,59580,82020
50,23,519,khatma/519.mp3,82020,89340
50,24,519,khatma/519.mp3,89340,99360
50,25,519,khatma/519.mp3,99360,103460
50,26,519,khatma/519.mp3,103460,115060
50,27,519,khatma/519.mp3,115060,128420
50,28,519,khatma/519.mp3,128420,138440
50,29,519,khatma/519.mp3,138440,148040
50,30,519,khatma/519.mp3,148040,157420
50,31,519,khatma/519.mp3,157420,181560
50,32,519,khatma/519.mp3,181560,196620
50,33,519,khatma/519.mp3,196620,207360
50,34,519,khatma/519.mp3,207360,217240
50,35,519,khatma/519.mp3,217240,
50,36,520,khatma/520.mp3,0,17160
50,37,520,khatma/520.mp3,17160,28860
50,38,520,khatma/520.mp3,28860,44080
50,39,520,khatma/520.mp3,44080,56780
50,40,520,khatma/520.mp3,56780,64040
50,41,520,khatma/520.mp3,64040,72680
50,42,520,khatma/520.mp3,72680,82120
50,43,520,khatma/520.mp3,82120,93080
50,44,520,khatma/520.mp3,93080,104200
50,45,520,khatma/520.mp3,104200,143640
51,1,520,khatma/520.mp3,143640,147060
51,2,520,khatma/520.mp3,147060,150640
51,3,520,khatma/520.mp3,150640,154180
51,4,520,khatma/520.mp3,154180,158100
51,5,520,khatma/520.mp3,158100,162240
51,6,520,khatma/520.mp3,162240,
51,31,522,khatma/522.mp3,0,6460
51,32,522,khatma/522.mp3,6460,16320
51,33,522,khatma/522.mp3,16320,26100
51,34,522,khatma/522.mp3,26100,30640
51,35,522,khatma/522.mp3,30640,38520
51,36,522,khatma/522.mp3,38520,48240
51,37,522,khatma/522.mp3,48240,59560
51,38,522,khatma/522.mp3,59560,70880
51,39,522,khatma/522.mp3,70880,80480
51,40,522,khatma/522.mp3,80480,89740
51,41,522,khatma/522.mp3,89740,102340
51,42,522,khatma/522.mp3,102340,112120
51,43,522,khatma/522.mp3,112120,125480
51,44,522,khatma/522.mp3,125480,134220
51,45,522,khatma/522.mp3,134220,143820
51,46,522,khatma/522.mp3,143820,158820
51,47,522,khatma/522.mp3,158820,168480
51,48,522,khatma/522.mp3,168480,176620
51,49,522,khatma/522.mp3,176620,187340
51,50,522,khatma/522.mp3,187340,199980
51,51,522,khatma/522.mp3,199980,
51,52,523,khatma/523.mp3,0,15440
51,53,523,khatma/523.mp3,15440,22860
51,54,523,khatma/523.mp3,22860,28260
51,55,523,khatma/523.mp3,28260,38060
51,56,523,khatma/523.mp3,38060,47140
51,57,523,khatma/523.mp3,47140,58400
51,58,523,khatma/523.mp3,58400,66980
51,59,523,khatma/523.mp3,66980,80100
51,60,523,khatma/523.mp3,80100,102940
52,1,523,khatma/523.mp3,102940,104340
52,2,523,khatma/523.mp3,104340,108540
52,3,523,khatma/523.mp3,108540,113240
52,4,523,khatma/523.mp3,113240,118880
52,5,523,khatma/523.mp3,118880,121100
52,6,523,khatma/523.mp3,121100,125700
52,7,523,khatma/523.mp3,125700,129500
52,8,523,khatma/523.mp3,129500,132680
52,9,523,khatma/523.mp3,132680,137880
52,10,523,khatma/523.mp3,137880,141780
52,11,523,khatma/523.mp3,141780,148040
52,12,523,khatma/523.mp3,148040,154980
52,13,523,khatma/523.mp3,154980,163180
52,14,523,khatma/523.mp3,163180,
52,15,524,khatma/524.mp3,580,8160
52,16,524,khatma/524.mp3,8160,24280
52,17,524,khatma/524.mp3,24280,31720
52,18,524,khatma/524.mp3,31720,42580
52,19,524,khatma/524.mp3,42580,53760
52,20,524,khatma/524.mp3,53760,64380
52,21,524,khatma/524.mp3,64380,89380
52,22,524,khatma/524.mp3,89380,99000
52,23,524,khatma/524.mp3,99000,108160
52,24,524,khatma/524.mp3,108160,119080
52,25,524,khatma/524.mp3,119080,127720
52,26,524,khatma/524.mp3,127720,136780
52,27,524,khatma/524.mp3,136780,155000
52,28,524,khatma/524.mp3,155000,166760
52,29,524,khatma/524.mp3,166760,176880
52,30,524,khatma/524.mp3,176880,188800
52,31,524,khatma/524.mp3,188800,
52,32,525,khatma/525.mp3,0,11240
52,33,525,khatma/525.mp3,11240,18580
52,34,525,khatma/525.mp3,18580,27880
52,35,525,khatma/525.mp3,27880,35120
52,36,525,khatma/525.mp3,35120,41660
52,37,525,khatma/525.mp3,41660,50380
52,38,525,khatma/525.mp3,50380,71620
52,39,525,khatma/525.mp3,71620,77960
52,40,525,khatma/525.mp3,77960,87200
52,41,525,khatma/525.mp3,87200,93700
52,42,525,khatma/525.mp3,93700,102860
52,43,525,khatma/525.mp3,102860,124780
52,44,525,khatma/525.mp3,124780,137480
52,45,525,khatma/525.mp3,137480,146040
52,46,525,khatma/525.mp3,146040,155560
52,47,525,khatma/525.mp3,155560,169660
52,48,525,khatma/525.mp3,169660,188940
52,49,525,khatma/525.mp3,188940,
53,1,526,khatma/526.mp3,11300,15160
53,2,526,khatma/526.mp3,15160,20300
53,3,526,khatma/526.mp3,20300,24640
53,4,526,khatma/526.mp3,24640,30680
53,5,526,khatma/526.mp3,30680,34760
53,6,526,khatma/526.mp3,34760,40400
53,7,526,khatma/526.mp3,40400,43640
53,8,526,khatma/526.mp3,43640,47560
53,9,526,khatma/526.mp3,47560,53340
53,10,526,khatma/526.mp3,53340,60040
53,11,526,khatma/526.mp3,60040,67140
53,12,526,khatma/526.mp3,67140,71360
53,13,526,khatma/526.mp3,71360,76340
53,14,526,khatma/526.mp3,76340,82240
53,15,526,khatma/526.mp3,82240,86680
53,16,526,khatma/526.mp3,86680,91560
53,17,526,khatma/526.mp3,91560,96880
53,18,526,khatma/526.mp3,96880,105620
53,19,526,khatma/526.mp3,105620,110500
53,20,526,khatma/526.mp3,110500,112280
53,21,526,khatma/526.mp3,112280,117280
53,22,526,khatma/526.mp3,117280,123220
53,23,526,khatma/526.mp3,123220,178360
53,24,526,khatma/526.mp3,178360,181820
53,25,526,khatma/526.mp3,181820,188120
53,26,526,khatma/526.mp3,188120,
53,27,527,khatma/527.mp3,0,14440
53,28,527,khatma/527.mp3,14440,30940
53,29,527,khatma/527.mp3,30940,42180
53,30,527,khatma/527.mp3,42180,59560
53,31,527,khatma/527.mp3,59560,77120
53,32,527,khatma/527.mp3,77120,118480
53,33,527,khatma/527.mp3,118480,121020
53,34,527,khatma/527.mp3,121020,126100
53,35,527,khatma/527.mp3,126100,131380
53,36,527,khatma/527.mp3,131380,137300
53,37,527,khatma/527.mp3,137300,142980
53,38,527,khatma/527.mp3,142980,147980
53,39,527,khatma/527.mp3,147980,154400
53,40,527,khatma/527.mp3,154400,159460
53,41,527,khatma/527.mp3,159460,166600
53,42,527,khatma/527.mp3,166600,173100
53,43,527,khatma/527.mp3,173100,178980
53,44,527,khatma/527.mp3,178980,
53,45,528,khatma/528.mp3,0,7760
53,46,528,khatma/528.mp3,7760,12300
53,47,528,khatma/528.mp3,12300,19080
53,48,528,khatma/528.mp3,19080,24200
53,49,528,khatma/528.mp3,24200,29300
53,50,528,khatma/528.mp3,29300,36880
53,51,528,khatma/528.mp3,36880,39980
53,52,528,khatma/528.mp3,39980,49800
53,53,528,khatma/528.mp3,49800,55180
53,54,528,khatma/528.mp3,55180,57660
53,55,528,khatma/528.mp3,57660,64940
53,56,528,khatma/528.mp3,64940,76820
53,57,528,khatma/528.mp3,76820,78580
53,58,528,khatma/528.mp3,78580,92700
53,59,528,khatma/528.mp3,92700,97120
53,60,528,khatma/528.mp3,97120,102900
53,61,528,khatma/528.mp3,102900,109560
53,62,528,khatma/528.mp3,109560,128640
54,1,528,khatma/528.mp3,128640,133780
54,2,528,khatma/528.mp3,133780,142180
54,3,528,khatma/528.mp3,142180,152760
54,4,528,khatma/528.mp3,152760,161820
54,5,528,khatma/528.mp3,161820,170120
54,6,528,khatma/528.mp3,170120,
54,28,530,khatma/530.mp3,0,10800
54,29,530,khatma/530.mp3,10800,15960
54,30,530,khatma/530.mp3,15960,20880
54,31,530,khatma/530.mp3,20880,31180
54,32,530,khatma/530.mp3,31180,44800
54,33,530,khatma/530.mp3,44800,50280
54,34,530,khatma/530.mp3,50280,66700
54,35,530,khatma/530.mp3,66700,75540
54,36,530,khatma/530.mp3,75540,83480
54,37,530,khatma/530.mp3,83480,94940
54,38,530,khatma/530.mp3,94940,101900
54,39,530,khatma/530.mp3,101900,105600
54,40,530,khatma/530.mp3,105600,117000
54,41,530,khatma/530.mp3,117000,124140
54,42,530,khatma/530.mp3,124140,134740
54,43,530,khatma/530.mp3,134740,146360
54,44,530,khatma/530.mp3,146360,152840
54,45,530,khatma/530.mp3,152840,157760
54,46,530,khatma/530.mp3,157760,165220
54,47,530,khatma/530.mp3,165220,171520
54,48,530,khatma/530.mp3,171520,181400
54,49,530,khatma/530.mp3,181400,
54,50,531,khatma/531.mp3,0,9540
54,51,531,khatma/531.mp3,9540,18080
54,52,531,khatma/531.mp3,18080,22640
54,53,531,khatma/531.mp3,22640,29220
54,54,531,khatma/531.mp3,29220,35940
54,55,531,khatma/531.mp3,35940,54760
55,1,531,khatma/531.mp3,54760,57180
55,2,531,khatma/531.mp3,57180,60500
55,3,531,khatma/531.mp3,60500,64220
55,4,531,khatma/531.mp3,64220,67720
55,5,531,khatma/531.mp3,67720,72440
55,6,531,khatma/531.mp3,72440,77960
55,7,531,khatma/531.mp3,77960,87320
55,8,531,khatma/531.mp3,87320,91500
55,9,531,khatma/531.mp3,91500,97820
55,10,531,khatma/531.mp3,97820,102440
55,11,531,khatma/531.mp3,102440,110340
55,12,531,khatma/531.mp3,110340,116100
55,13,531,khatma/531.mp3,116100,123800
55,14,531,khatma/531.mp3,123800,131760
55,15,531,khatma/531.mp3,131760,141680
55,16,531,khatma/531.mp3,141680,145680
55,17,531,khatma/531.mp3,145680,149680
55,18,531,khatma/531.mp3,149680,
55,19,532,khatma/532.mp3,15840,20560
55,20,532,khatma/532.mp3,20560,26120
55,21,532,khatma/532.mp3,26120,33260
55,22,532,khatma/532.mp3,33260,38540
55,23,532,khatma/532.mp3,38540,45700
55,24,532,khatma/532.mp3,45700,53280
55,25,532,khatma/532.mp3,53280,61080
55,26,532,khatma/532.mp3,61080,65940
55,27,532,khatma/532.mp3,65940,78860
55,28,532,khatma/532.mp3,78860,87880
55,29,532,khatma/532.mp3,87880,95060
55,30,532,khatma/532.mp3,95060,102100
55,31,532,khatma/532.mp3,102100,107240
55,32,532,khatma/532.mp3,107240,115520
55,33,532,khatma/532.mp3,115520,135240
55,34,532,khatma/532.mp3,135240,148060
55,35,532,khatma/532.mp3,148060,154040
55,36,532,khatma/532.mp3,154040,161220
55,37,532,khatma/532.mp3,161220,170980
55,38,532,khatma/532.mp3,170980,178320
55,39,532,khatma/532.mp3,178320,190440
55,40,532,khatma/532.mp3,190440,195130
55,41,532,khatma/532.mp3,195130,
55,70,534,khatma/534.mp3,17500,23660
55,71,534,khatma/534.mp3,23660,30480
55,72,534,khatma/534.mp3,30480,36440
55,73,534,khatma/534.mp3,36440,43020
55,74,534,khatma/534.mp3,43020,52020
55,75,534,khatma/534.mp3,52020,59180
55,76,534,khatma/534.mp3,59180,67520
55,77,534,khatma/534.mp3,67520,74820
55,78,534,khatma/534.mp3,74820,105920
56,1,534,khatma/534.mp3,105920,109000
56,2,534,khatma/534.mp3,109000,112940
56,3,534,khatma/534.mp3,112940,115560
56,4,534,khatma/534.mp3,115560,119720
56,5,534,khatma/534.mp3,119720,122840
56,6,534,khatma/534.mp3,122840,128340
56,7,534,khatma/534.mp3,128340,133420
56,8,534,khatma/534.mp3,133420,138780
56,9,534,khatma/534.mp3,138780,145540
56,10,534,khatma/534.mp3,145540,152420
56,11,534,khatma/534.mp3,152420,155220
56,12,534,khatma/534.mp3,155220,161140
56,13,534,khatma/534.mp3,161140,164860
56,14,534,khatma/534.mp3,164860,170220
56,15,534,khatma/534.mp3,170220,173900
56,16,534,khatma/534.mp3,173900,
56,17,535,khatma/535.mp3,520,6700
56,18,535,khatma/535.mp3,6700,14740
56,19,535,khatma/535.mp3,14740,21800
56,20,535,khatma/535.mp3,21800,28020
56,21,535,khatma/535.mp3,28020,34400
56,22,535,khatma/535.mp3,34400,37860
56,23,535,khatma/535.mp3,37860,43020
56,24,535,khatma/535.mp3,43020,48440
56,25,535,khatma/535.mp3,48440,55240
56,26,535,khatma/535.mp3,55240,61000
56,27,535,khatma/535.mp3,61000,67080
56,28,535,khatma/535.mp3,67080,70940
56,29,535,khatma/535.mp3,70940,74940
56,30,535,khatma/535.mp3,74940,80800
56,31,535,khatma/535.mp3,80800,83280
56,32,535,khatma/535.mp3,83280,86500
56,33,535,khatma/535.mp3,86500,91360
56,34,535,khatma/535.mp3,91360,95260
56,35,535,khatma/535.mp3,95260,103160
56,36,535,khatma/535.mp3,103160,108840
56,37,535,khatma/535.mp3,108840,111700
56,38,535,khatma/535.mp3,111700,116200
56,39,535,khatma/535.mp3,116200,121300
56,40,535,khatma/535.mp3,121300,125140
56,41,535,khatma/535.mp3,125140,132340
56,42,535,khatma/535.mp3,132340,136020
56,43,535,khatma/535.mp3,136020,140180
56,44,535,khatma/535.mp3,140180,144760
56,45,535,khatma/535.mp3,144760,155960
56,46,535,khatma/535.mp3,155960,162860
56,47,535,khatma/535.mp3,162860,177800
56,48,535,khatma/535.mp3,177800,180060
56,49,535,khatma/535.mp3,180060,186380
56,50,535,khatma/535.mp3,186380,
56,51,536,khatma/536.mp3,0,11440
56,52,536,khatma/536.mp3,11440,18540
56,53,536,khatma/536.mp3,18540,21680
56,54,536,khatma/536.mp3,21680,26700
56,55,536,khatma/536.mp3,26700,30440
56,56,536,khatma/536.mp3,30440,35200
56,57,536,khatma/536.mp3,35200,44220
56,58,536,khatma/536.mp3,44220,49500
56,59,536,khatma/536.mp3,49500,55580
56,60,536,khatma/536.mp3,55580,63260
56,61,536,khatma/536.mp3,63260,73220
56,62,536,khatma/536.mp3,73220,83980
56,63,536,khatma/536.mp3,83980,89120
56,64,536,khatma/536.mp3,89120,95000
56,65,536,khatma/536.mp3,95000,105040
56,66,536,khatma/536.mp3,105040,107420
56,67,536,khatma/536.mp3,107420,113640
56,68,536,khatma/536.mp3,113640,120800
56,69,536,khatma/536.mp3,120800,128720
56,70,536,khatma/536.mp3,128720,139360
56,71,536,khatma/536.mp3,139360,145340
56,72,536,khatma/536.mp3,145340,152520
56,73,536,khatma/536.mp3,152520,160400
56,74,536,khatma/536.mp3,160400,170040
56,75,536,khatma/536.mp3,170040,181180
56,76,536,khatma/536.mp3,181180,
56,77,537,khatma/537.mp3,420,6060
56,78,537,khatma/537.mp3,6060,10160
56,79,537,khatma/537.mp3,10160,18300
56,80,537,khatma/537.mp3,18300,23140
56,81,537,khatma/537.mp3,23140,28280
56,82,537,khatma/537.mp3,28280,35980
56,83,537,khatma/537.mp3,35980,42200
56,84,537,khatma/537.mp3,42200,48460
56,85,537,khatma/537.mp3,48460,55940
56,86,537,khatma/537.mp3,55940,62980
56,87,537,khatma/537.mp3,62980,69820
56,88,537,khatma/537.mp3,69820,77460
56,89,537,khatma/537.mp3,77460,84320
56,90,537,khatma/537.mp3,84320,91680
56,91,537,khatma/537.mp3,91680,101520
56,92,537,khatma/537.mp3,101520,113780
56,93,537,khatma/537.mp3,113780,118020
56,94,537,khatma/537.mp3,118020,122340
56,95,537,khatma/537.mp3,122340,128740
56,96,537,khatma/537.mp3,128740,145500
57,1,537,khatma/537.mp3,145500,154820
57,2,537,khatma/537.mp3,154820,169080
57,3,537,khatma/537.mp3,169080,
57,4,538,khatma/538.mp3,0,33600
57,5,538,khatma/538.mp3,33600,43340
57,6,538,khatma/538.mp3,43340,59680
57,7,538,khatma/538.mp3,59680,79800
57,8,538,khatma/538.mp3,79800,98060
57,9,538,khatma/538.mp3,98060,118460
57,10,538,khatma/538.mp3,118460,160680
57,11,538,khatma/538.mp3,160680,
57,12,539,khatma/539.mp3,0,28800
57,13,539,khatma/539.mp3,28800,65500
57,14,539,khatma/539.mp3,65500,98840
57,15,539,khatma/539.mp3,98840,116320
57,16,539,khatma/539.mp3,116320,161640
57,17,539,khatma/539.mp3,161640,176960
57,18,539,khatma/539.mp3,176960,
57,19,540,khatma/540.mp3,0,30580
57,20,540,khatma/540.mp3,30580,86360
57,21,540,khatma/540.mp3,86360,124080
57,22,540,khatma/540.mp3,124080,148080
57,23,540,khatma/540.mp3,148080,162500
57,24,540,khatma/540.mp3,162500,
58,1,542,khatma/542.mp3,9720,35580
58,2,542,khatma/542.mp3,35580,65920
58,3,542,khatma/542.mp3,65920,96760
58,4,542,khatma/542.mp3,96760,128200
58,5,542,khatma/542.mp3,128200,157020
58,6,542,khatma/542.mp3,157020,
58,7,543,khatma/543.mp3,640,49240
58,8,543,khatma/543.mp3,49240,93440
58,9,543,khatma/543.mp3,93440,121180
58,10,543,khatma/543.mp3,121180,144560
58,11,543,khatma/543.mp3,144560,
58,12,544,khatma/544.mp3,2680,26220
58,13,544,khatma/544.mp3,26220,51960
58,14,544,khatma/544.mp3,51960,73360
58,15,544,khatma/544.mp3,73360,85900
58,16,544,khatma/544.mp3,85900,99180
58,17,544,khatma/544.mp3,99180,116940
58,18,544,khatma/544.mp3,116940,139320
58,19,544,khatma/544.mp3,139320,160700
58,20,544,khatma/544.mp3,160700,174160
58,21,544,khatma/544.mp3,174160,
58,22,545,khatma/545.mp3,640,76480
59,1,545,khatma/545.mp3,76480,85620
59,2,545,khatma/545.mp3,85620,133580
59,3,545,khatma/545.mp3,133580,
59,4,546,khatma/546.mp3,740,18260
59,5,546,khatma/546.mp3,18260,34120
59,6,546,khatma/546.mp3,34120,62720
59,7,546,khatma/546.mp3,62720,108260
59,8,546,khatma/546.mp3,108260,135800
59,9,546,khatma/546.mp3,135800,
59,10,547,khatma/547.mp3,40,34820
59,11,547,khatma/547.mp3,34820,68100
59,12,547,khatma/547.mp3,68100,87300
59,13,547,khatma/547.mp3,87300,101440
59,14,547,khatma/547.mp3,101440,130620
59,15,547,khatma/547.mp3,130620,143220
59,16,547,khatma/547.mp3,143220,
59,17,548,khatma/548.mp3,280,17140
59,18,548,khatma/548.mp3,17140,36820
59,19,548,khatma/548.mp3,36820,57620
59,20,548,khatma/548.mp3,57620,73220
59,21,548,khatma/548.mp3,73220,96540
59,22,548,khatma/548.mp3,96540,112000
59,23,548,khatma/548.mp3,112000,141900
59,24,548,khatma/548.mp3,141900,
60,6,550,khatma/550.mp3,660,18620
60,7,550,khatma/550.mp3,18620,36160
60,8,550,khatma/550.mp3,36160,61940
60,9,550,khatma/550.mp3,61940,87720
60,10,550,khatma/550.mp3,87720,159600
60,11,550,khatma/550.mp3,159600,
60,12,551,khatma/551.mp3,2260,52600
60,13,551,khatma/551.mp3,52600,84020
61,1,551,khatma/551.mp3,84020,96560
61,2,551,khatma/551.mp3,96560,105280
61,3,551,khatma/551.mp3,105280,112860
61,4,551,khatma/551.mp3,112860,134940
61,5,551,khatma/551.mp3,134940,
61,6,552,khatma/552.mp3,0,45940
61,7,552,khatma/552.mp3,45940,63960
61,8,552,khatma/552.mp3,63960,79080
61,9,552,khatma/552.mp3,79080,100100
61,10,552,khatma/552.mp3,100100,114420
61,11,552,khatma/552.mp3,114420,138740
61,12,552,khatma/552.mp3,138740,160100
61,13,552,khatma/552.mp3,160100,199500
61,14,552,khatma/552.mp3,199500,
62,1,553,khatma/553.mp3,8980,18700
62,2,553,khatma/553.mp3,18700,45860
62,3,553,khatma/553.mp3,45860,53560
62,4,553,khatma/553.mp3,53560,69200
62,5,553,khatma/553.mp3,69200,95900
62,6,553,khatma/553.mp3,95900,120220
62,7,553,khatma/553.mp3,120220,133680
62,8,553,khatma/553.mp3,133680,
62,9,554,khatma/554.mp3,2280,26320
62,10,554,khatma/554.mp3,26320,54420
62,11,554,khatma/554.mp3,54420,104980
63,1,554,khatma/554.mp3,104980,127200
63,2,554,khatma/554.mp3,127200,141660
63,3,554,khatma/554.mp3,141660,153000
63,4,554,khatma/554.mp3,153000,
63,5,555,khatma/555.mp3,0,17020
63,6,555,khatma/555.mp3,17020,34180
63,7,555,khatma/555.mp3,34180,59520
63,8,555,khatma/555.mp3,59520,93660
63,9,555,khatma/555.mp3,93660,113200
63,10,555,khatma/555.mp3,113200,139500
63,11,555,khatma/555.mp3,139500,
64,1,556,khatma/556.mp3,8700,21760
64,2,556,khatma/556.mp3,21760,34340
64,3,556,khatma/556.mp3,34340,44640
64,4,556,khatma/556.mp3,44640,59840
64,5,556,khatma/556.mp3,59840,72260
64,6,556,khatma/556.mp3,72260,106280
64,7,556,khatma/556.mp3,106280,127580
64,8,556,khatma/556.mp3,127580,140040
64,9,556,khatma/556.mp3,140040,
64,10,557,khatma/557.mp3,0,14760
64,11,557,khatma/557.mp3,14760,33220
64,12,557,khatma/557.mp3,33220,45420
64,13,557,khatma/557.mp3,45420,58420
64,14,557,khatma/557.mp3,58420,76340
64,15,557,khatma/557.mp3,76340,87220
64,16,557,khatma/557.mp3,87220,106860
64,17,557,khatma/557.mp3,106860,123420
64,18,557,khatma/557.mp3,123420,
65,1,558,khatma/558.mp3,11540,58080
65,2,558,khatma/558.mp3,58080,93680
65,3,558,khatma/558.mp3,93680,115960
65,4,558,khatma/558.mp3,115960,146940
65,5,558,khatma/558.mp3,146940,
65,6,559,khatma/559.mp3,0,46220
65,7,559,khatma/559.mp3,46220,83120
65,8,559,khatma/559.mp3,83120,101260
65,9,559,khatma/559.mp3,101260,108200
65,10,559,khatma/559.mp3,108200,130180
65,11,559,khatma/559.mp3,130180,166260
65,12,559,khatma/559.mp3,166260,
66,1,560,khatma/560.mp3,12600,25660
66,2,560,khatma/560.mp3,25660,37080
66,3,560,khatma/560.mp3,37080,69500
66,4,560,khatma/560.mp3,69500,94360
66,5,560,khatma/560.mp3,94360,128740
66,6,560,khatma/560.mp3,128740,187220
66,7,560,khatma/560.mp3,187220,
67,1,562,khatma/562.mp3,9200,17460
67,2,562,khatma/562.mp3,17460,29520
67,3,562,khatma/562.mp3,29520,47120
67,4,562,khatma/562.mp3,47120,63620
67,5,562,khatma/562.mp3,63620,81600
67,6,562,khatma/562.mp3,81600,92260
67,7,562,khatma/562.mp3,92260,101220
67,8,562,khatma/562.mp3,101220,117840
67,9,562,khatma/562.mp3,117840,137720
67,10,562,khatma/562.mp3,137720,150360
67,11,562,khatma/562.mp3,150360,161700
67,12,562,khatma/562.mp3,161700,
67,13,563,khatma/563.mp3,1620,13760
67,14,563,khatma/563.mp3,13760,20840
67,15,563,khatma/563.mp3,20840,40540
67,16,563,khatma/563.mp3,40540,51340
67,17,563,khatma/563.mp3,51340,68680
67,18,563,khatma/563.mp3,68680,76320
67,19,563,khatma/563.mp3,76320,98960
67,20,563,khatma/563.mp3,98960,116540
67,21,563,khatma/563.mp3,116540,132280
67,22,563,khatma/563.mp3,132280,150540
67,23,563,khatma/563.mp3,150540,165600
67,24,563,khatma/563.mp3,165600,173020
67,25,563,khatma/563.mp3,173020,182200
67,26,563,khatma/563.mp3,182200,
67,27,564,khatma/564.mp3,900,17480
67,28,564,khatma/564.mp3,17480,32560
67,29,564,khatma/564.mp3,32560,49440
67,30,564,khatma/564.mp3,49440,79140
68,1,564,khatma/564.mp3,79140,83820
68,2,564,khatma/564.mp3,83820,90460
68,3,564,khatma/564.mp3,90460,96980
68,4,564,khatma/564.mp3,96980,102920
68,5,564,khatma/564.mp3,102920,108180
68,6,564,khatma/564.mp3,108180,111040
68,7,564,khatma/564.mp3,111040,121660
68,8,564,khatma/564.mp3,121660,128400
